rownumber;Date;Day;Month;Year
6786;2018-07-30;30;7;2018
6787;2018-07-31;31;7;2018
6788;2018-08-01;1;8;2018
6789;2018-08-02;2;8;2018
6790;2018-08-03;3;8;2018
6791;2018-08-04;4;8;2018
6792;2018-08-05;5;8;2018
6793;2018-08-06;6;8;2018
6794;2018-08-07;7;8;2018
6795;2018-08-08;8;8;2018
6796;2018-08-09;9;8;2018
6797;2018-08-10;10;8;2018
6798;2018-08-11;11;8;2018
6799;2018-08-12;12;8;2018
6800;2018-08-13;13;8;2018
6801;2018-08-14;14;8;2018
6802;2018-08-15;15;8;2018
6803;2018-08-16;16;8;2018
6804;2018-08-17;17;8;2018
6805;2018-08-18;18;8;2018
6806;2018-08-19;19;8;2018
6807;2018-08-20;20;8;2018
6808;2018-08-21;21;8;2018
6809;2018-08-22;22;8;2018
6810;2018-08-23;23;8;2018
6811;2018-08-24;24;8;2018
6812;2018-08-25;25;8;2018
6813;2018-08-26;26;8;2018
6814;2018-08-27;27;8;2018
6815;2018-08-28;28;8;2018
6816;2018-08-29;29;8;2018
6817;2018-08-30;30;8;2018
6818;2018-08-31;31;8;2018
6819;2018-09-01;1;9;2018
6820;2018-09-02;2;9;2018
6821;2018-09-03;3;9;2018
6822;2018-09-04;4;9;2018
6823;2018-09-05;5;9;2018
6824;2018-09-06;6;9;2018
6825;2018-09-07;7;9;2018
6826;2018-09-08;8;9;2018
6827;2018-09-09;9;9;2018
6828;2018-09-10;10;9;2018
6829;2018-09-11;11;9;2018
6830;2018-09-12;12;9;2018
6831;2018-09-13;13;9;2018
6832;2018-09-14;14;9;2018
6833;2018-09-15;15;9;2018
6834;2018-09-16;16;9;2018
6835;2018-09-17;17;9;2018
6836;2018-09-18;18;9;2018
6837;2018-09-19;19;9;2018
6838;2018-09-20;20;9;2018
6839;2018-09-21;21;9;2018
6840;2018-09-22;22;9;2018
6841;2018-09-23;23;9;2018
6842;2018-09-24;24;9;2018
6843;2018-09-25;25;9;2018
6844;2018-09-26;26;9;2018
6845;2018-09-27;27;9;2018
6846;2018-09-28;28;9;2018
6847;2018-09-29;29;9;2018
6848;2018-09-30;30;9;2018
6849;2018-10-01;1;10;2018
6850;2018-10-02;2;10;2018
6851;2018-10-03;3;10;2018
6852;2018-10-04;4;10;2018
6853;2018-10-05;5;10;2018
6854;2018-10-06;6;10;2018
6855;2018-10-07;7;10;2018
6856;2018-10-08;8;10;2018
6857;2018-10-09;9;10;2018
6858;2018-10-10;10;10;2018
6859;2018-10-11;11;10;2018
6860;2018-10-12;12;10;2018
6861;2018-10-13;13;10;2018
6862;2018-10-14;14;10;2018
6863;2018-10-15;15;10;2018
6864;2018-10-16;16;10;2018
6865;2018-10-17;17;10;2018
6866;2018-10-18;18;10;2018
6867;2018-10-19;19;10;2018
6868;2018-10-20;20;10;2018
6869;2018-10-21;21;10;2018
6870;2018-10-22;22;10;2018
6871;2018-10-23;23;10;2018
6872;2018-10-24;24;10;2018
6873;2018-10-25;25;10;2018
6874;2018-10-26;26;10;2018
6875;2018-10-27;27;10;2018
6876;2018-10-28;28;10;2018
6877;2018-10-29;29;10;2018
6878;2018-10-30;30;10;2018
6879;2018-10-31;31;10;2018
6880;2018-11-01;1;11;2018
6881;2018-11-02;2;11;2018
6882;2018-11-03;3;11;2018
6883;2018-11-04;4;11;2018
6884;2018-11-05;5;11;2018
6885;2018-11-06;6;11;2018
6886;2018-11-07;7;11;2018
6887;2018-11-08;8;11;2018
6888;2018-11-09;9;11;2018
6889;2018-11-10;10;11;2018
6890;2018-11-11;11;11;2018
6891;2018-11-12;12;11;2018
6892;2018-11-13;13;11;2018
6893;2018-11-14;14;11;2018
6894;2018-11-15;15;11;2018
6895;2018-11-16;16;11;2018
6896;2018-11-17;17;11;2018
6897;2018-11-18;18;11;2018
6898;2018-11-19;19;11;2018
6899;2018-11-20;20;11;2018
6900;2018-11-21;21;11;2018
6901;2018-11-22;22;11;2018
6902;2018-11-23;23;11;2018
6903;2018-11-24;24;11;2018
6904;2018-11-25;25;11;2018
6905;2018-11-26;26;11;2018
6906;2018-11-27;27;11;2018
6907;2018-11-28;28;11;2018
6908;2018-11-29;29;11;2018
6909;2018-11-30;30;11;2018
6910;2018-12-01;1;12;2018
6911;2018-12-02;2;12;2018
6912;2018-12-03;3;12;2018
6913;2018-12-04;4;12;2018
6914;2018-12-05;5;12;2018
6915;2018-12-06;6;12;2018
6916;2018-12-07;7;12;2018
6917;2018-12-08;8;12;2018
6918;2018-12-09;9;12;2018
6919;2018-12-10;10;12;2018
6920;2018-12-11;11;12;2018
6921;2018-12-12;12;12;2018
6922;2018-12-13;13;12;2018
6923;2018-12-14;14;12;2018
6924;2018-12-15;15;12;2018
6925;2018-12-16;16;12;2018
6926;2018-12-17;17;12;2018
6927;2018-12-18;18;12;2018
6928;2018-12-19;19;12;2018
6929;2018-12-20;20;12;2018
6930;2018-12-21;21;12;2018
6931;2018-12-22;22;12;2018
6932;2018-12-23;23;12;2018
6933;2018-12-24;24;12;2018
6934;2018-12-25;25;12;2018
6935;2018-12-26;26;12;2018
6936;2018-12-27;27;12;2018
6937;2018-12-28;28;12;2018
6938;2018-12-29;29;12;2018
6939;2018-12-30;30;12;2018
6940;2018-12-31;31;12;2018
6941;2019-01-01;1;1;2019
6942;2019-01-02;2;1;2019
6943;2019-01-03;3;1;2019
6944;2019-01-04;4;1;2019
6945;2019-01-05;5;1;2019
6946;2019-01-06;6;1;2019
6947;2019-01-07;7;1;2019
6948;2019-01-08;8;1;2019
6949;2019-01-09;9;1;2019
6950;2019-01-10;10;1;2019
6951;2019-01-11;11;1;2019
6952;2019-01-12;12;1;2019
6953;2019-01-13;13;1;2019
6954;2019-01-14;14;1;2019
6955;2019-01-15;15;1;2019
6956;2019-01-16;16;1;2019
6957;2019-01-17;17;1;2019
6958;2019-01-18;18;1;2019
6959;2019-01-19;19;1;2019
6960;2019-01-20;20;1;2019
6961;2019-01-21;21;1;2019
6962;2019-01-22;22;1;2019
6963;2019-01-23;23;1;2019
6964;2019-01-24;24;1;2019
6965;2019-01-25;25;1;2019
6966;2019-01-26;26;1;2019
6967;2019-01-27;27;1;2019
6968;2019-01-28;28;1;2019
6969;2019-01-29;29;1;2019
6970;2019-01-30;30;1;2019
6971;2019-01-31;31;1;2019
6972;2019-02-01;1;2;2019
6973;2019-02-02;2;2;2019
6974;2019-02-03;3;2;2019
6975;2019-02-04;4;2;2019
6976;2019-02-05;5;2;2019
6977;2019-02-06;6;2;2019
6978;2019-02-07;7;2;2019
6979;2019-02-08;8;2;2019
6980;2019-02-09;9;2;2019
6981;2019-02-10;10;2;2019
6982;2019-02-11;11;2;2019
6983;2019-02-12;12;2;2019
6984;2019-02-13;13;2;2019
6985;2019-02-14;14;2;2019
6986;2019-02-15;15;2;2019
6987;2019-02-16;16;2;2019
6988;2019-02-17;17;2;2019
6989;2019-02-18;18;2;2019
6990;2019-02-19;19;2;2019
6991;2019-02-20;20;2;2019
6992;2019-02-21;21;2;2019
6993;2019-02-22;22;2;2019
6994;2019-02-23;23;2;2019
6995;2019-02-24;24;2;2019
6996;2019-02-25;25;2;2019
6997;2019-02-26;26;2;2019
6998;2019-02-27;27;2;2019
6999;2019-02-28;28;2;2019
7000;2019-03-01;1;3;2019
7001;2019-03-02;2;3;2019
7002;2019-03-03;3;3;2019
7003;2019-03-04;4;3;2019
7004;2019-03-05;5;3;2019
7005;2019-03-06;6;3;2019
7006;2019-03-07;7;3;2019
7007;2019-03-08;8;3;2019
7008;2019-03-09;9;3;2019
7009;2019-03-10;10;3;2019
7010;2019-03-11;11;3;2019
7011;2019-03-12;12;3;2019
7012;2019-03-13;13;3;2019
7013;2019-03-14;14;3;2019
7014;2019-03-15;15;3;2019
7015;2019-03-16;16;3;2019
7016;2019-03-17;17;3;2019
7017;2019-03-18;18;3;2019
7018;2019-03-19;19;3;2019
7019;2019-03-20;20;3;2019
7020;2019-03-21;21;3;2019
7021;2019-03-22;22;3;2019
7022;2019-03-23;23;3;2019
7023;2019-03-24;24;3;2019
7024;2019-03-25;25;3;2019
7025;2019-03-26;26;3;2019
7026;2019-03-27;27;3;2019
7027;2019-03-28;28;3;2019
7028;2019-03-29;29;3;2019
7029;2019-03-30;30;3;2019
7030;2019-03-31;31;3;2019
7031;2019-04-01;1;4;2019
7032;2019-04-02;2;4;2019
7033;2019-04-03;3;4;2019
7034;2019-04-04;4;4;2019
7035;2019-04-05;5;4;2019
7036;2019-04-06;6;4;2019
7037;2019-04-07;7;4;2019
7038;2019-04-08;8;4;2019
7039;2019-04-09;9;4;2019
7040;2019-04-10;10;4;2019
7041;2019-04-11;11;4;2019
7042;2019-04-12;12;4;2019
7043;2019-04-13;13;4;2019
7044;2019-04-14;14;4;2019
7045;2019-04-15;15;4;2019
7046;2019-04-16;16;4;2019
7047;2019-04-17;17;4;2019
7048;2019-04-18;18;4;2019
7049;2019-04-19;19;4;2019
7050;2019-04-20;20;4;2019
7051;2019-04-21;21;4;2019
7052;2019-04-22;22;4;2019
7053;2019-04-23;23;4;2019
7054;2019-04-24;24;4;2019
7055;2019-04-25;25;4;2019
7056;2019-04-26;26;4;2019
7057;2019-04-27;27;4;2019
7058;2019-04-28;28;4;2019
7059;2019-04-29;29;4;2019
7060;2019-04-30;30;4;2019
7061;2019-05-01;1;5;2019
7062;2019-05-02;2;5;2019
7063;2019-05-03;3;5;2019
7064;2019-05-04;4;5;2019
7065;2019-05-05;5;5;2019
7066;2019-05-06;6;5;2019
7067;2019-05-07;7;5;2019
7068;2019-05-08;8;5;2019
7069;2019-05-09;9;5;2019
7070;2019-05-10;10;5;2019
7071;2019-05-11;11;5;2019
7072;2019-05-12;12;5;2019
7073;2019-05-13;13;5;2019
7074;2019-05-14;14;5;2019
7075;2019-05-15;15;5;2019
7076;2019-05-16;16;5;2019
7077;2019-05-17;17;5;2019
7078;2019-05-18;18;5;2019
7079;2019-05-19;19;5;2019
7080;2019-05-20;20;5;2019
7081;2019-05-21;21;5;2019
7082;2019-05-22;22;5;2019
7083;2019-05-23;23;5;2019
7084;2019-05-24;24;5;2019
7085;2019-05-25;25;5;2019
7086;2019-05-26;26;5;2019
7087;2019-05-27;27;5;2019
7088;2019-05-28;28;5;2019
7089;2019-05-29;29;5;2019
7090;2019-05-30;30;5;2019
7091;2019-05-31;31;5;2019
7092;2019-06-01;1;6;2019
7093;2019-06-02;2;6;2019
7094;2019-06-03;3;6;2019
7095;2019-06-04;4;6;2019
7096;2019-06-05;5;6;2019
7097;2019-06-06;6;6;2019
7098;2019-06-07;7;6;2019
7099;2019-06-08;8;6;2019
7100;2019-06-09;9;6;2019
7101;2019-06-10;10;6;2019
7102;2019-06-11;11;6;2019
7103;2019-06-12;12;6;2019
7104;2019-06-13;13;6;2019
7105;2019-06-14;14;6;2019
7106;2019-06-15;15;6;2019
7107;2019-06-16;16;6;2019
7108;2019-06-17;17;6;2019
7109;2019-06-18;18;6;2019
7110;2019-06-19;19;6;2019
7111;2019-06-20;20;6;2019
7112;2019-06-21;21;6;2019
7113;2019-06-22;22;6;2019
7114;2019-06-23;23;6;2019
7115;2019-06-24;24;6;2019
7116;2019-06-25;25;6;2019
7117;2019-06-26;26;6;2019
7118;2019-06-27;27;6;2019
7119;2019-06-28;28;6;2019
7120;2019-06-29;29;6;2019
7121;2019-06-30;30;6;2019
7122;2019-07-01;1;7;2019
7123;2019-07-02;2;7;2019
7124;2019-07-03;3;7;2019
7125;2019-07-04;4;7;2019
7126;2019-07-05;5;7;2019
7127;2019-07-06;6;7;2019
7128;2019-07-07;7;7;2019
7129;2019-07-08;8;7;2019
7130;2019-07-09;9;7;2019
7131;2019-07-10;10;7;2019
7132;2019-07-11;11;7;2019
7133;2019-07-12;12;7;2019
7134;2019-07-13;13;7;2019
7135;2019-07-14;14;7;2019
7136;2019-07-15;15;7;2019
7137;2019-07-16;16;7;2019
7138;2019-07-17;17;7;2019
7139;2019-07-18;18;7;2019
7140;2019-07-19;19;7;2019
7141;2019-07-20;20;7;2019
7142;2019-07-21;21;7;2019
7143;2019-07-22;22;7;2019
7144;2019-07-23;23;7;2019
7145;2019-07-24;24;7;2019
7146;2019-07-25;25;7;2019
7147;2019-07-26;26;7;2019
7148;2019-07-27;27;7;2019
7149;2019-07-28;28;7;2019
7150;2019-07-29;29;7;2019
7151;2019-07-30;30;7;2019
7152;2019-07-31;31;7;2019
7153;2019-08-01;1;8;2019
7154;2019-08-02;2;8;2019
7155;2019-08-03;3;8;2019
7156;2019-08-04;4;8;2019
7157;2019-08-05;5;8;2019
7158;2019-08-06;6;8;2019
7159;2019-08-07;7;8;2019
7160;2019-08-08;8;8;2019
7161;2019-08-09;9;8;2019
7162;2019-08-10;10;8;2019
7163;2019-08-11;11;8;2019
7164;2019-08-12;12;8;2019
7165;2019-08-13;13;8;2019
7166;2019-08-14;14;8;2019
7167;2019-08-15;15;8;2019
7168;2019-08-16;16;8;2019
7169;2019-08-17;17;8;2019
7170;2019-08-18;18;8;2019
7171;2019-08-19;19;8;2019
7172;2019-08-20;20;8;2019
7173;2019-08-21;21;8;2019
7174;2019-08-22;22;8;2019
7175;2019-08-23;23;8;2019
7176;2019-08-24;24;8;2019
7177;2019-08-25;25;8;2019
7178;2019-08-26;26;8;2019
7179;2019-08-27;27;8;2019
7180;2019-08-28;28;8;2019
7181;2019-08-29;29;8;2019
7182;2019-08-30;30;8;2019
7183;2019-08-31;31;8;2019
7184;2019-09-01;1;9;2019
7185;2019-09-02;2;9;2019
7186;2019-09-03;3;9;2019
7187;2019-09-04;4;9;2019
7188;2019-09-05;5;9;2019
7189;2019-09-06;6;9;2019
7190;2019-09-07;7;9;2019
7191;2019-09-08;8;9;2019
7192;2019-09-09;9;9;2019
7193;2019-09-10;10;9;2019
7194;2019-09-11;11;9;2019
7195;2019-09-12;12;9;2019
7196;2019-09-13;13;9;2019
7197;2019-09-14;14;9;2019
7198;2019-09-15;15;9;2019
7199;2019-09-16;16;9;2019
7200;2019-09-17;17;9;2019
7201;2019-09-18;18;9;2019
7202;2019-09-19;19;9;2019
7203;2019-09-20;20;9;2019
7204;2019-09-21;21;9;2019
7205;2019-09-22;22;9;2019
7206;2019-09-23;23;9;2019
7207;2019-09-24;24;9;2019
7208;2019-09-25;25;9;2019
7209;2019-09-26;26;9;2019
7210;2019-09-27;27;9;2019
7211;2019-09-28;28;9;2019
7212;2019-09-29;29;9;2019
7213;2019-09-30;30;9;2019
7214;2019-10-01;1;10;2019
7215;2019-10-02;2;10;2019
7216;2019-10-03;3;10;2019
7217;2019-10-04;4;10;2019
7218;2019-10-05;5;10;2019
7219;2019-10-06;6;10;2019
7220;2019-10-07;7;10;2019
7221;2019-10-08;8;10;2019
7222;2019-10-09;9;10;2019
7223;2019-10-10;10;10;2019
7224;2019-10-11;11;10;2019
7225;2019-10-12;12;10;2019
7226;2019-10-13;13;10;2019
7227;2019-10-14;14;10;2019
7228;2019-10-15;15;10;2019
7229;2019-10-16;16;10;2019
7230;2019-10-17;17;10;2019
7231;2019-10-18;18;10;2019
7232;2019-10-19;19;10;2019
7233;2019-10-20;20;10;2019
7234;2019-10-21;21;10;2019
7235;2019-10-22;22;10;2019
7236;2019-10-23;23;10;2019
7237;2019-10-24;24;10;2019
7238;2019-10-25;25;10;2019
7239;2019-10-26;26;10;2019
7240;2019-10-27;27;10;2019
7241;2019-10-28;28;10;2019
7242;2019-10-29;29;10;2019
7243;2019-10-30;30;10;2019
7244;2019-10-31;31;10;2019
7245;2019-11-01;1;11;2019
7246;2019-11-02;2;11;2019
7247;2019-11-03;3;11;2019
7248;2019-11-04;4;11;2019
7249;2019-11-05;5;11;2019
7250;2019-11-06;6;11;2019
7251;2019-11-07;7;11;2019
7252;2019-11-08;8;11;2019
7253;2019-11-09;9;11;2019
7254;2019-11-10;10;11;2019
7255;2019-11-11;11;11;2019
7256;2019-11-12;12;11;2019
7257;2019-11-13;13;11;2019
7258;2019-11-14;14;11;2019
7259;2019-11-15;15;11;2019
7260;2019-11-16;16;11;2019
7261;2019-11-17;17;11;2019
7262;2019-11-18;18;11;2019
7263;2019-11-19;19;11;2019
7264;2019-11-20;20;11;2019
7265;2019-11-21;21;11;2019
7266;2019-11-22;22;11;2019
7267;2019-11-23;23;11;2019
7268;2019-11-24;24;11;2019
7269;2019-11-25;25;11;2019
7270;2019-11-26;26;11;2019
7271;2019-11-27;27;11;2019
7272;2019-11-28;28;11;2019
7273;2019-11-29;29;11;2019
7274;2019-11-30;30;11;2019
7275;2019-12-01;1;12;2019
7276;2019-12-02;2;12;2019
7277;2019-12-03;3;12;2019
7278;2019-12-04;4;12;2019
7279;2019-12-05;5;12;2019
7280;2019-12-06;6;12;2019
7281;2019-12-07;7;12;2019
7282;2019-12-08;8;12;2019
7283;2019-12-09;9;12;2019
7284;2019-12-10;10;12;2019
7285;2019-12-11;11;12;2019
7286;2019-12-12;12;12;2019
7287;2019-12-13;13;12;2019
7288;2019-12-14;14;12;2019
7289;2019-12-15;15;12;2019
7290;2019-12-16;16;12;2019
7291;2019-12-17;17;12;2019
7292;2019-12-18;18;12;2019
7293;2019-12-19;19;12;2019
7294;2019-12-20;20;12;2019
7295;2019-12-21;21;12;2019
7296;2019-12-22;22;12;2019
7297;2019-12-23;23;12;2019
7298;2019-12-24;24;12;2019
7299;2019-12-25;25;12;2019
7300;2019-12-26;26;12;2019
7301;2019-12-27;27;12;2019
7302;2019-12-28;28;12;2019
7303;2019-12-29;29;12;2019
7304;2019-12-30;30;12;2019
7305;2019-12-31;31;12;2019
7306;2020-01-01;1;1;2020
7307;2020-01-02;2;1;2020
7308;2020-01-03;3;1;2020
7309;2020-01-04;4;1;2020
7310;2020-01-05;5;1;2020
7311;2020-01-06;6;1;2020
7312;2020-01-07;7;1;2020
7313;2020-01-08;8;1;2020
7314;2020-01-09;9;1;2020
7315;2020-01-10;10;1;2020
7316;2020-01-11;11;1;2020
7317;2020-01-12;12;1;2020
7318;2020-01-13;13;1;2020
7319;2020-01-14;14;1;2020
7320;2020-01-15;15;1;2020
7321;2020-01-16;16;1;2020
7322;2020-01-17;17;1;2020
7323;2020-01-18;18;1;2020
7324;2020-01-19;19;1;2020
7325;2020-01-20;20;1;2020
7326;2020-01-21;21;1;2020
7327;2020-01-22;22;1;2020
7328;2020-01-23;23;1;2020
7329;2020-01-24;24;1;2020
7330;2020-01-25;25;1;2020
7331;2020-01-26;26;1;2020
7332;2020-01-27;27;1;2020
7333;2020-01-28;28;1;2020
7334;2020-01-29;29;1;2020
7335;2020-01-30;30;1;2020
7336;2020-01-31;31;1;2020
7337;2020-02-01;1;2;2020
7338;2020-02-02;2;2;2020
7339;2020-02-03;3;2;2020
7340;2020-02-04;4;2;2020
7341;2020-02-05;5;2;2020
7342;2020-02-06;6;2;2020
7343;2020-02-07;7;2;2020
7344;2020-02-08;8;2;2020
7345;2020-02-09;9;2;2020
7346;2020-02-10;10;2;2020
7347;2020-02-11;11;2;2020
7348;2020-02-12;12;2;2020
7349;2020-02-13;13;2;2020
7350;2020-02-14;14;2;2020
7351;2020-02-15;15;2;2020
7352;2020-02-16;16;2;2020
7353;2020-02-17;17;2;2020
7354;2020-02-18;18;2;2020
7355;2020-02-19;19;2;2020
7356;2020-02-20;20;2;2020
7357;2020-02-21;21;2;2020
7358;2020-02-22;22;2;2020
7359;2020-02-23;23;2;2020
7360;2020-02-24;24;2;2020
7361;2020-02-25;25;2;2020
7362;2020-02-26;26;2;2020
7363;2020-02-27;27;2;2020
7364;2020-02-28;28;2;2020
7365;2020-02-29;29;2;2020
7366;2020-03-01;1;3;2020
7367;2020-03-02;2;3;2020
7368;2020-03-03;3;3;2020
7369;2020-03-04;4;3;2020
7370;2020-03-05;5;3;2020
7371;2020-03-06;6;3;2020
7372;2020-03-07;7;3;2020
7373;2020-03-08;8;3;2020
7374;2020-03-09;9;3;2020
7375;2020-03-10;10;3;2020
7376;2020-03-11;11;3;2020
7377;2020-03-12;12;3;2020
7378;2020-03-13;13;3;2020
7379;2020-03-14;14;3;2020
7380;2020-03-15;15;3;2020
7381;2020-03-16;16;3;2020
7382;2020-03-17;17;3;2020
7383;2020-03-18;18;3;2020
7384;2020-03-19;19;3;2020
7385;2020-03-20;20;3;2020
7386;2020-03-21;21;3;2020
7387;2020-03-22;22;3;2020
7388;2020-03-23;23;3;2020
7389;2020-03-24;24;3;2020
7390;2020-03-25;25;3;2020
7391;2020-03-26;26;3;2020
7392;2020-03-27;27;3;2020
7393;2020-03-28;28;3;2020
7394;2020-03-29;29;3;2020
7395;2020-03-30;30;3;2020
7396;2020-03-31;31;3;2020
7397;2020-04-01;1;4;2020
7398;2020-04-02;2;4;2020
7399;2020-04-03;3;4;2020
7400;2020-04-04;4;4;2020
7401;2020-04-05;5;4;2020
7402;2020-04-06;6;4;2020
7403;2020-04-07;7;4;2020
7404;2020-04-08;8;4;2020
7405;2020-04-09;9;4;2020
7406;2020-04-10;10;4;2020
7407;2020-04-11;11;4;2020
7408;2020-04-12;12;4;2020
7409;2020-04-13;13;4;2020
7410;2020-04-14;14;4;2020
7411;2020-04-15;15;4;2020
7412;2020-04-16;16;4;2020
7413;2020-04-17;17;4;2020
7414;2020-04-18;18;4;2020
7415;2020-04-19;19;4;2020
7416;2020-04-20;20;4;2020
7417;2020-04-21;21;4;2020
7418;2020-04-22;22;4;2020
7419;2020-04-23;23;4;2020
7420;2020-04-24;24;4;2020
7421;2020-04-25;25;4;2020
7422;2020-04-26;26;4;2020
7423;2020-04-27;27;4;2020
7424;2020-04-28;28;4;2020
7425;2020-04-29;29;4;2020
7426;2020-04-30;30;4;2020
7427;2020-05-01;1;5;2020
7428;2020-05-02;2;5;2020
7429;2020-05-03;3;5;2020
7430;2020-05-04;4;5;2020
7431;2020-05-05;5;5;2020
7432;2020-05-06;6;5;2020
7433;2020-05-07;7;5;2020
7434;2020-05-08;8;5;2020
7435;2020-05-09;9;5;2020
7436;2020-05-10;10;5;2020
7437;2020-05-11;11;5;2020
7438;2020-05-12;12;5;2020
7439;2020-05-13;13;5;2020
7440;2020-05-14;14;5;2020
7441;2020-05-15;15;5;2020
7442;2020-05-16;16;5;2020
7443;2020-05-17;17;5;2020
7444;2020-05-18;18;5;2020
7445;2020-05-19;19;5;2020
7446;2020-05-20;20;5;2020
7447;2020-05-21;21;5;2020
7448;2020-05-22;22;5;2020
7449;2020-05-23;23;5;2020
7450;2020-05-24;24;5;2020
7451;2020-05-25;25;5;2020
7452;2020-05-26;26;5;2020
7453;2020-05-27;27;5;2020
7454;2020-05-28;28;5;2020
7455;2020-05-29;29;5;2020
7456;2020-05-30;30;5;2020
7457;2020-05-31;31;5;2020
7458;2020-06-01;1;6;2020
7459;2020-06-02;2;6;2020
7460;2020-06-03;3;6;2020
7461;2020-06-04;4;6;2020
7462;2020-06-05;5;6;2020
7463;2020-06-06;6;6;2020
7464;2020-06-07;7;6;2020
7465;2020-06-08;8;6;2020
7466;2020-06-09;9;6;2020
7467;2020-06-10;10;6;2020
7468;2020-06-11;11;6;2020
7469;2020-06-12;12;6;2020
7470;2020-06-13;13;6;2020
7471;2020-06-14;14;6;2020
7472;2020-06-15;15;6;2020
7473;2020-06-16;16;6;2020
7474;2020-06-17;17;6;2020
7475;2020-06-18;18;6;2020
7476;2020-06-19;19;6;2020
7477;2020-06-20;20;6;2020
7478;2020-06-21;21;6;2020
7479;2020-06-22;22;6;2020
7480;2020-06-23;23;6;2020
7481;2020-06-24;24;6;2020
7482;2020-06-25;25;6;2020
7483;2020-06-26;26;6;2020
7484;2020-06-27;27;6;2020
7485;2020-06-28;28;6;2020
7486;2020-06-29;29;6;2020
7487;2020-06-30;30;6;2020
7488;2020-07-01;1;7;2020
7489;2020-07-02;2;7;2020
7490;2020-07-03;3;7;2020
7491;2020-07-04;4;7;2020
7492;2020-07-05;5;7;2020
7493;2020-07-06;6;7;2020
7494;2020-07-07;7;7;2020
7495;2020-07-08;8;7;2020
7496;2020-07-09;9;7;2020
7497;2020-07-10;10;7;2020
7498;2020-07-11;11;7;2020
7499;2020-07-12;12;7;2020
7500;2020-07-13;13;7;2020
7501;2020-07-14;14;7;2020
7502;2020-07-15;15;7;2020
7503;2020-07-16;16;7;2020
7504;2020-07-17;17;7;2020
7505;2020-07-18;18;7;2020
7506;2020-07-19;19;7;2020
7507;2020-07-20;20;7;2020
7508;2020-07-21;21;7;2020
7509;2020-07-22;22;7;2020
7510;2020-07-23;23;7;2020
7511;2020-07-24;24;7;2020
7512;2020-07-25;25;7;2020
7513;2020-07-26;26;7;2020
7514;2020-07-27;27;7;2020
7515;2020-07-28;28;7;2020
7516;2020-07-29;29;7;2020
7517;2020-07-30;30;7;2020
7518;2020-07-31;31;7;2020
7519;2020-08-01;1;8;2020
7520;2020-08-02;2;8;2020
7521;2020-08-03;3;8;2020
7522;2020-08-04;4;8;2020
7523;2020-08-05;5;8;2020
7524;2020-08-06;6;8;2020
7525;2020-08-07;7;8;2020
7526;2020-08-08;8;8;2020
7527;2020-08-09;9;8;2020
7528;2020-08-10;10;8;2020
7529;2020-08-11;11;8;2020
7530;2020-08-12;12;8;2020
7531;2020-08-13;13;8;2020
7532;2020-08-14;14;8;2020
7533;2020-08-15;15;8;2020
7534;2020-08-16;16;8;2020
7535;2020-08-17;17;8;2020
7536;2020-08-18;18;8;2020
7537;2020-08-19;19;8;2020
7538;2020-08-20;20;8;2020
7539;2020-08-21;21;8;2020
7540;2020-08-22;22;8;2020
7541;2020-08-23;23;8;2020
7542;2020-08-24;24;8;2020
7543;2020-08-25;25;8;2020
7544;2020-08-26;26;8;2020
7545;2020-08-27;27;8;2020
7546;2020-08-28;28;8;2020
7547;2020-08-29;29;8;2020
7548;2020-08-30;30;8;2020
7549;2020-08-31;31;8;2020
7550;2020-09-01;1;9;2020
7551;2020-09-02;2;9;2020
7552;2020-09-03;3;9;2020
7553;2020-09-04;4;9;2020
7554;2020-09-05;5;9;2020
7555;2020-09-06;6;9;2020
7556;2020-09-07;7;9;2020
7557;2020-09-08;8;9;2020
7558;2020-09-09;9;9;2020
7559;2020-09-10;10;9;2020
7560;2020-09-11;11;9;2020
7561;2020-09-12;12;9;2020
7562;2020-09-13;13;9;2020
7563;2020-09-14;14;9;2020
7564;2020-09-15;15;9;2020
7565;2020-09-16;16;9;2020
7566;2020-09-17;17;9;2020
7567;2020-09-18;18;9;2020
7568;2020-09-19;19;9;2020
7569;2020-09-20;20;9;2020
7570;2020-09-21;21;9;2020
7571;2020-09-22;22;9;2020
7572;2020-09-23;23;9;2020
7573;2020-09-24;24;9;2020
7574;2020-09-25;25;9;2020
7575;2020-09-26;26;9;2020
7576;2020-09-27;27;9;2020
7577;2020-09-28;28;9;2020
7578;2020-09-29;29;9;2020
7579;2020-09-30;30;9;2020
7580;2020-10-01;1;10;2020
7581;2020-10-02;2;10;2020
7582;2020-10-03;3;10;2020
7583;2020-10-04;4;10;2020
7584;2020-10-05;5;10;2020
7585;2020-10-06;6;10;2020
7586;2020-10-07;7;10;2020
7587;2020-10-08;8;10;2020
7588;2020-10-09;9;10;2020
7589;2020-10-10;10;10;2020
7590;2020-10-11;11;10;2020
7591;2020-10-12;12;10;2020
7592;2020-10-13;13;10;2020
7593;2020-10-14;14;10;2020
7594;2020-10-15;15;10;2020
7595;2020-10-16;16;10;2020
7596;2020-10-17;17;10;2020
7597;2020-10-18;18;10;2020
7598;2020-10-19;19;10;2020
7599;2020-10-20;20;10;2020
7600;2020-10-21;21;10;2020
7601;2020-10-22;22;10;2020
7602;2020-10-23;23;10;2020
7603;2020-10-24;24;10;2020
7604;2020-10-25;25;10;2020
7605;2020-10-26;26;10;2020
7606;2020-10-27;27;10;2020
7607;2020-10-28;28;10;2020
